name,summary
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Black","Product: Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Black
Reviews: 372, 👍 94%, 👎 6%
Top Positive: ""Since the Fire TV stick was announced, I've heard a lot of people wonder if it was something worth picking up, essentially asking what does this thing do that my TV doesn't do already The answer is going to be different for different people, but here's an easy way to think about it Amazon Fire TV Stick is an excellent purchase if:-Your TV is not a smart TV. Meaning your TV or dvd player did not come pre-loaded with apps such as Netflix, Youtube, Pandora etc...-Your TV is a smart TV, but apps do not perform well. Some smart TVs have painful performance when streaming video, apps can be difficult to update, wifi connection can be spotty etc...-You want to access Youtube, Netflix, Amazon Prime, Pandora, and other such apps on your TV-You are an Amazon Prime Member and want to access your Prime Video, Prime Music, and Prime Photo accounts-You want to participate in casual gaming on your television.-You want to listen to music on your TV-You want to have portability. In other words, Television access to the above services while you are travelling. (Amazon says the capability to use in hotels/dorms etc... with shared wifi that requires frequent password entry is coming soon)So, the bottom line is that the Fire TV Stick allows you to access your movies, music and photos as well as games and more via your television. If your TV already does these things well, or you're already doing them via other devices such as a game console, then this may not be worth your while.So, how easy is it to use I'm telling you, you do not have to have an ounce of technological know how to have this thing up and running in a matter of minutes.Read more""
Top Negative: ""It has a delayed response. i can't access my email accounts unless I give Amazon access to control everything. I can't put my apps on my opening page. Amazon uses the Washington Post, I prefer the NYT. So far not a fan.""

Write a concise 1–2 sentence summary: key strength, main issue, and overall recommendation.
Strength: Since the Fire TV stick was announced, I've heard a lot of people wonder if it was something worth picking up, essentially asking what does this thing do that my TV doesn't do already.
Issue: The Fire TV Stick has a delayed response.
Recommendation: The Fire TV Stick allows you to access your movies, music and photos as well as games and more via your television. If your TV already does these things well, or you're already doing them via other devices such as a game console, then this may not be worth your while."
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Product: Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta
Reviews: 10966, 👍 92%, 👎 8%
Top Positive: ""I was looking for a good, cheap tablet for general use, and this fit the bill. The one thing that hits you outright is the build-in marketing Amazon uses in the tablet that you cannot remove. For instance, the home screen is filled with links for Amazon Video, Amazon Books, Amazon Gifts, etc, etc. You an't remove them, but I found out you can create a folder and drag each into that folder to essentially remove them.After that, install a free app for a File Manager then go in and rename the folder(s) that you create to make it easier to find apps that you hide. You will also need to install Adobe Reader to read PDF files, since it isn't installed.Another marketing scheme is that the screen saver is an ad each and every time you wake it. After a while though you get to ignore it.Performance is great - fast and easy to navigate. The built-in browser has everything you should need. Battery life looks really good. I had the screen brightness at about 1/2 power and it looked good. The screen black level is really good and the contrast makes the colors sparkle. If you turn the brightness up too high, the colors begin to wash out a little.Amazon seems to offer this tablet at a lower price in exchange for their promotions of Amazon products. Once you get around that, you see the value you get in this tablet.""
Top Negative: ""My view comes from being only a IPad user. And my purchase purpose was for a very young granddaughter whose sole purpose right now is to steal my Ipad to watch YouTube cartoons, and she operates it very well.I'm giving this 3 stars because I'm returning this in less than 24 hours. So I didn't give this much of a chance. First it seems it REALLY wants you to sign up for Amazon Free Time ($4.99 month). Guessing my experience would be a whole lot smoother if I did that.So created the child profile on the tablet, moved the YouTube app to the profile. Opened the app and got selections for Popular, Music, Movies etc... Could not locate a ""search"" feature. After repeated tapping, got Music to open. Only to get a warning that ""this content is restricted in the Amazon Free Time app"". What? So I have to join to unlock YouTube? I'm technically savy so the fact that I was frustrated didn't bear well for the granddaughter. Maybe there was another way around this but I didn't look. Should not have to.Couple this with the random ads for games, Amazon Prime, etc that pops up and that was enough for me. So going back to get a Windows tablet where you click on the YouTube app you get what you are expecting without restrictions. For the $49.99 price I had to try this. But not for me.""

Write a concise 1–2 sentence summary: key strength, main issue, and overall recommendation.

The Amazon Fire Tablet is a cost-effective general-purpose tablet with good performance and battery life, but it comes with heavy Amazon marketing promotions that can be removed with some effort. The tablet may not be the best choice for those looking for a restricted-free experience, but it can be a good option for those who are willing to put up with Amazon's marketing."
"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers","Product: Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers
Reviews: 446, 👍 92%, 👎 8%
Top Positive: ""This Kindle has no extra bells or whistles that would cause major battery drainage. Sometimes less is more. No distractions to keep you from reading, no backlights to fatigue your eyes. Be aware that you can't read this Kindle in the dark.Pretty simple to operate. FYI there is no wall plug adapter for this unit only the USB cord that plugs into the Kindle, and computer for charging. You can buy an adapter separately. If you have the Kindle Fire HDX that adapter works with this kindle. You can use that adapter to charge it from the electrical outlet.I recently purchased this Kindle. I do have had other Kindles, and enjoy them immensely.I purchased this one for outdoor use.So far I Love it!""
Top Negative: ""I just broke my 3rd generation kindle after many years, had to get a new one...the new kindle has more features in an intrusive format, it is hard to get books loaded, deleted, collected, and even to turn the page..an inadvertant tap on the wrong part of the page, or a twitchy finger, and you're down the rabbit hole..I really just want a reader, not another tablet""

Write a concise 1–2 sentence summary: key strength, main issue, and overall recommendation.
Summary: The Kindle E-reader is an excellent choice for outdoor reading, with its simple and intuitive interface. However, its lack of backlight and limited functionality compared to tablets may be a disadvantage for some users. Overall, the Kindle E-reader is a great option for those looking for a distraction-free reading experience in a sleek and portable package."
"Kindle Oasis E-reader with Leather Charging Cover - Black, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","Product: Kindle Oasis E-reader with Leather Charging Cover - Black, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers
Reviews: 55, 👍 95%, 👎 5%
Top Positive: ""Despite not being able to get one of these from Amazon until late June due to apparent strong demand, Best Buy was able to get one to me on the day of its release, April 27. Well done Best Buy! Having owned several previous Kindles, including the most recent Paperwhite model, I was unprepared for how small and light this new Oasis model is -- reading about it is one thing, but actually holding one in your hand is something else entirely. The Oasis and its battery-charging cover together weigh only one ounce more than the latest Paperwhite with no case. The Oasis _without_ its cover feels impossibly light at 4.6 ounces. Size-wise, the Oasis is nearly a square shape at about 5"" wide by 5.5"" tall. In fact, the shape is so different from traditional Kindle designs that I had to compare it next to my Paperwhite to verify that the screens are actually the same size (they are). It's the first Kindle I think I could easily fit into a jacket pocket without any effort, For frequent travelers like me, this is a key reason to buy one of these, as it's extremely compact and easy to pack in a briefcase or purse. The screen is the first front-lit Kindle I've ever seen where you simply cannot see any trace of the LEDs from any angle. No dark spots, no bright spots...just a completely uniform illumination from edge to edge in both directions. The ""page"" also appears to be nearly flush with the top glass surface, helping achieve the illusion of printed paper. It's sharp and clear, better than any Kindle I've used. The reader can be easily separated from the battery case by simply pulling them apart, since they are held together with magnets. After doing so, this is where the Amazon engineering team's achievements really become clear, as you just won't believe how lightweight this thing is. It's easy to imagine holding onto it for hours without any arm fatigue, and switching from hand to hand is a simple matter of rotating it 180 degrees when switching. The display instantly rotates, and the page turn buttons also ""follow"", with the top button always used to advance the page, and the bottom button always used to go backward. You can also use the screen to change pages as you always have with earlier touch screen models. The battery on the reader has a lower capacity than the cover's battery, so it runs down faster if you don't have it connected to the case. It's very easy to snap the reader back into its cover, which allows it to recharge while you continue to read. The power button and charge port are located in the upper top-right corner, more or less opposite from where they are on the Paperwhite. I find this location to be less awkward, as it's easier to reach on the top than it is on the bottom edge. The back surface of the reader (not the case) seems to easily attract fingerprints, and they are not so easy to clean off. You'd think that Amazon would have figured out a way to prevent this by now. It's a minor annoyance. Lots of reviewers in the tech press have complained loudly about this model's high price relative to other Kindle models (without ads, it's $310 vs. $139 for an ad-less Paperwhite). Is this a lot of money? Perhaps, but if you are a book addict and value an extremely lightweight reader that's easy on both your arms and your eyes, then I personally think it's worth it. A lot of thought and effort clearly went into designing and building this unit, and the price reflects that. Is it for everyone? Probably not, but there is obviously a market for it when you consider how many months you'll have to wait to get one on Amazon's website. If you are a serious reader, this device deserves a very close look -- I'm definitely keeping mine!""
Top Negative: ""Th size difference is noticeable and squarish rather then rectangular, which I prefer. The Kindle unit itself is rather nice, the auto rotate and adjust being the best part. I returned this item b/c the cover is flimsy. and I was afraid I would drop it and break the kindle.""

Write a concise 1–2 sentence summary: key strength, main issue, and overall recommendation.
Strength: Very compact and lightweight, with a high-resolution display, great battery life, and adjustable screen brightness.
Issue: The case is flimsy, and some users may find the squarish design less appealing.
Recommendation: If you are a frequent traveler or need a very portable e-reader, the Kindle Oasis E-reader with Leather Charging Cover is a great choice. However, if you prefer a rectangular design and don't need a lightweight option, you may want to consider other e-readers."
"Kindle Oasis E-reader with Leather Charging Cover - Black, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,","Product: Kindle Oasis E-reader with Leather Charging Cover - Black, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,
Reviews: 6, 👍 83%, 👎 17%
Top Positive: ""A nice size with many perks, like a crisp screen & fun vibrant colored outer shell. However the pop up ads are annoying.""
Top Negative: ""I got this to replace the iPad for a child. I am so disappointed by the charge. It dies so quickly and the charger has to be wrapped around the tablet in order for it to charge. This was after 2 weeks of having the tablet. Low price but not worth the hassle and disappointment!""

Write a concise 1–2 sentence summary: key strength, main issue, and overall recommendation.

Strength: Crisp high-resolution screen and a fun vibrant colored outer shell.

Issue: Annoying pop-up ads and a weak charging mechanism.

Recommendation: While the device has a nice screen and cool outer shell, the weak charging and pop-up ads make it a less-than-ideal choice for those who need it to last longer and not be interrupted by ads."
"Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","Product: Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers
Reviews: 39, 👍 97%, 👎 3%
Top Positive: ""Despite not being able to get one of these from Amazon until late June due to apparent strong demand, Best Buy was able to get one to me on the day of its release, April 27. Well done Best Buy! Having owned several previous Kindles, including the most recent Paperwhite model, I was unprepared for how small and light this new Oasis model is -- reading about it is one thing, but actually holding one in your hand is something else entirely. The Oasis and its battery-charging cover together weigh only one ounce more than the latest Paperwhite with no case. The Oasis _without_ its cover feels impossibly light at 4.6 ounces. Size-wise, the Oasis is nearly a square shape at about 5"" wide by 5.5"" tall. In fact, the shape is so different from traditional Kindle designs that I had to compare it next to my Paperwhite to verify that the screens are actually the same size (they are). It's the first Kindle I think I could easily fit into a jacket pocket without any effort, For frequent travelers like me, this is a key reason to buy one of these, as it's extremely compact and easy to pack in a briefcase or purse. The screen is the first front-lit Kindle I've ever seen where you simply cannot see any trace of the LEDs from any angle. No dark spots, no bright spots...just a completely uniform illumination from edge to edge in both directions. The ""page"" also appears to be nearly flush with the top glass surface, helping achieve the illusion of printed paper. It's sharp and clear, better than any Kindle I've used. The reader can be easily separated from the battery case by simply pulling them apart, since they are held together with magnets. After doing so, this is where the Amazon engineering team's achievements really become clear, as you just won't believe how lightweight this thing is. It's easy to imagine holding onto it for hours without any arm fatigue, and switching from hand to hand is a simple matter of rotating it 180 degrees when switching. The display instantly rotates, and the page turn buttons also ""follow"", with the top button always used to advance the page, and the bottom button always used to go backward. You can also use the screen to change pages as you always have with earlier touch screen models. The battery on the reader has a lower capacity than the cover's battery, so it runs down faster if you don't have it connected to the case. It's very easy to snap the reader back into its cover, which allows it to recharge while you continue to read. The power button and charge port are located in the upper top-right corner, more or less opposite from where they are on the Paperwhite. I find this location to be less awkward, as it's easier to reach on the top than it is on the bottom edge. The back surface of the reader (not the case) seems to easily attract fingerprints, and they are not so easy to clean off. You'd think that Amazon would have figured out a way to prevent this by now. It's a minor annoyance. Lots of reviewers in the tech press have complained loudly about this model's high price relative to other Kindle models (without ads, it's $310 vs. $139 for an ad-less Paperwhite). Is this a lot of money? Perhaps, but if you are a book addict and value an extremely lightweight reader that's easy on both your arms and your eyes, then I personally think it's worth it. A lot of thought and effort clearly went into designing and building this unit, and the price reflects that. Is it for everyone? Probably not, but there is obviously a market for it when you consider how many months you'll have to wait to get one on Amazon's website. If you are a serious reader, this device deserves a very close look -- I'm definitely keeping mine!""
Top Negative: ""This is not an upgrade by any means! My three year old kindle outperformed Oasis.Battery life better than a week with the lights on lowest setting Magnetic connector is poorly designed and grows weak Two pieces to keep up with; unsnaps constantly Amazon Customer Services promises it will resolved in an update""

Write a concise 1–2 sentence summary: key strength, main issue, and overall recommendation.

Key Strength: ""The Oasis is extremely compact and easy to pack in a briefcase or purse, making it a great option for frequent travelers.""

Main Issue: ""My three year old kindle outperformed Oasis.""

Overall Recommendation: ""Overall, the Oasis is worth the price if you value an extremely lightweight reader that's easy on both your arms and your eyes, and is easy to pack for frequent travelers. However, it is not an upgrade in any way compared to other Kindle models."""
"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","Product: Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers
Reviews: 78, 👍 96%, 👎 4%
Top Positive: ""Despite not being able to get one of these from Amazon until late June due to apparent strong demand, Best Buy was able to get one to me on the day of its release, April 27. Well done Best Buy! Having owned several previous Kindles, including the most recent Paperwhite model, I was unprepared for how small and light this new Oasis model is -- reading about it is one thing, but actually holding one in your hand is something else entirely. The Oasis and its battery-charging cover together weigh only one ounce more than the latest Paperwhite with no case. The Oasis _without_ its cover feels impossibly light at 4.6 ounces. Size-wise, the Oasis is nearly a square shape at about 5"" wide by 5.5"" tall. In fact, the shape is so different from traditional Kindle designs that I had to compare it next to my Paperwhite to verify that the screens are actually the same size (they are). It's the first Kindle I think I could easily fit into a jacket pocket without any effort, For frequent travelers like me, this is a key reason to buy one of these, as it's extremely compact and easy to pack in a briefcase or purse. The screen is the first front-lit Kindle I've ever seen where you simply cannot see any trace of the LEDs from any angle. No dark spots, no bright spots...just a completely uniform illumination from edge to edge in both directions. The ""page"" also appears to be nearly flush with the top glass surface, helping achieve the illusion of printed paper. It's sharp and clear, better than any Kindle I've used. The reader can be easily separated from the battery case by simply pulling them apart, since they are held together with magnets. After doing so, this is where the Amazon engineering team's achievements really become clear, as you just won't believe how lightweight this thing is. It's easy to imagine holding onto it for hours without any arm fatigue, and switching from hand to hand is a simple matter of rotating it 180 degrees when switching. The display instantly rotates, and the page turn buttons also ""follow"", with the top button always used to advance the page, and the bottom button always used to go backward. You can also use the screen to change pages as you always have with earlier touch screen models. The battery on the reader has a lower capacity than the cover's battery, so it runs down faster if you don't have it connected to the case. It's very easy to snap the reader back into its cover, which allows it to recharge while you continue to read. The power button and charge port are located in the upper top-right corner, more or less opposite from where they are on the Paperwhite. I find this location to be less awkward, as it's easier to reach on the top than it is on the bottom edge. The back surface of the reader (not the case) seems to easily attract fingerprints, and they are not so easy to clean off. You'd think that Amazon would have figured out a way to prevent this by now. It's a minor annoyance. Lots of reviewers in the tech press have complained loudly about this model's high price relative to other Kindle models (without ads, it's $310 vs. $139 for an ad-less Paperwhite). Is this a lot of money? Perhaps, but if you are a book addict and value an extremely lightweight reader that's easy on both your arms and your eyes, then I personally think it's worth it. A lot of thought and effort clearly went into designing and building this unit, and the price reflects that. Is it for everyone? Probably not, but there is obviously a market for it when you consider how many months you'll have to wait to get one on Amazon's website. If you are a serious reader, this device deserves a very close look -- I'm definitely keeping mine!""
Top Negative: ""Th size difference is noticeable and squarish rather then rectangular, which I prefer. The Kindle unit itself is rather nice, the auto rotate and adjust being the best part. I returned this item b/c the cover is flimsy. and I was afraid I would drop it and break the kindle.""

Write a concise 1–2 sentence summary: key strength, main issue, and overall recommendation.
Strength: ""I was unprepared for how small and light this new Oasis model is -- reading about it is one thing, but actually holding one in your hand is something else entirely.""
Issue: ""The cover is flimsy and I was afraid I would drop it and break the kindle.""
Recommendation: ""Despite its high price and the flimsy charging cover, this device deserves a very close look if you are a serious reader, as it's extremely compact and easy to pack in a briefcase or purse. The screen is sharp, clear, and extremely uniformly illuminated. If you can get past the flimsy charging cover, this may be the best Kind"
"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,","Product: Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,
Reviews: 67, 👍 94%, 👎 6%
Top Positive: ""Despite not being able to get one of these from Amazon until late June due to apparent strong demand, Best Buy was able to get one to me on the day of its release, April 27. Well done Best Buy! Having owned several previous Kindles, including the most recent Paperwhite model, I was unprepared for how small and light this new Oasis model is -- reading about it is one thing, but actually holding one in your hand is something else entirely. The Oasis and its battery-charging cover together weigh only one ounce more than the latest Paperwhite with no case. The Oasis _without_ its cover feels impossibly light at 4.6 ounces. Size-wise, the Oasis is nearly a square shape at about 5"" wide by 5.5"" tall. In fact, the shape is so different from traditional Kindle designs that I had to compare it next to my Paperwhite to verify that the screens are actually the same size (they are). It's the first Kindle I think I could easily fit into a jacket pocket without any effort, For frequent travelers like me, this is a key reason to buy one of these, as it's extremely compact and easy to pack in a briefcase or purse. The screen is the first front-lit Kindle I've ever seen where you simply cannot see any trace of the LEDs from any angle. No dark spots, no bright spots...just a completely uniform illumination from edge to edge in both directions. The ""page"" also appears to be nearly flush with the top glass surface, helping achieve the illusion of printed paper. It's sharp and clear, better than any Kindle I've used. The reader can be easily separated from the battery case by simply pulling them apart, since they are held together with magnets. After doing so, this is where the Amazon engineering team's achievements really become clear, as you just won't believe how lightweight this thing is. It's easy to imagine holding onto it for hours without any arm fatigue, and switching from hand to hand is a simple matter of rotating it 180 degrees when switching. The display instantly rotates, and the page turn buttons also ""follow"", with the top button always used to advance the page, and the bottom button always used to go backward. You can also use the screen to change pages as you always have with earlier touch screen models. The battery on the reader has a lower capacity than the cover's battery, so it runs down faster if you don't have it connected to the case. It's very easy to snap the reader back into its cover, which allows it to recharge while you continue to read. The power button and charge port are located in the upper top-right corner, more or less opposite from where they are on the Paperwhite. I find this location to be less awkward, as it's easier to reach on the top than it is on the bottom edge. The back surface of the reader (not the case) seems to easily attract fingerprints, and they are not so easy to clean off. You'd think that Amazon would have figured out a way to prevent this by now. It's a minor annoyance. Lots of reviewers in the tech press have complained loudly about this model's high price relative to other Kindle models (without ads, it's $310 vs. $139 for an ad-less Paperwhite). Is this a lot of money? Perhaps, but if you are a book addict and value an extremely lightweight reader that's easy on both your arms and your eyes, then I personally think it's worth it. A lot of thought and effort clearly went into designing and building this unit, and the price reflects that. Is it for everyone? Probably not, but there is obviously a market for it when you consider how many months you'll have to wait to get one on Amazon's website. If you are a serious reader, this device deserves a very close look -- I'm definitely keeping mine!""
Top Negative: ""I bought 2 and am returning them both. Both had lighting issues. On the first one, one half of the screen had a white/blue tint and the other half was more of a yellow tint. When i flipped the device upside down to rotate to use with my other hand, half of the screen went much darker than the other. I returned it because I had read there were some that had lighting issues and bought another one. My second one was worse. You could see little half moons going down one side. That one also had a much yellower tint overall than the first one.I found it not easy to hold unless it was in the charging case. It was too slippery and, weird to say, small for me. I'm a female with average sized hands.I think what I really did love was the charging case and the size for transport purposes. Maybe when they make a few tweaks and lower the price I might try again.""

Write a concise 1–2 sentence summary: key strength, main issue, and overall recommendation.
Key Strength: The Kindle Oasis is exceptionally small and lightweight, making it ideal for frequent travelers.
Main Issue: Some units have lighting issues, which may affect the reading experience.
Overall Recommendation: Despite the potential lighting issues, the Kindle Oasis's compact design and ease of use make it a worthwhile investment for serious readers."
"Kindle Oasis E-reader with Leather Charging Cover - Walnut, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","Product: Kindle Oasis E-reader with Leather Charging Cover - Walnut, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers
Reviews: 62, 👍 95%, 👎 5%
Top Positive: ""Despite not being able to get one of these from Amazon until late June due to apparent strong demand, Best Buy was able to get one to me on the day of its release, April 27. Well done Best Buy! Having owned several previous Kindles, including the most recent Paperwhite model, I was unprepared for how small and light this new Oasis model is -- reading about it is one thing, but actually holding one in your hand is something else entirely. The Oasis and its battery-charging cover together weigh only one ounce more than the latest Paperwhite with no case. The Oasis _without_ its cover feels impossibly light at 4.6 ounces. Size-wise, the Oasis is nearly a square shape at about 5"" wide by 5.5"" tall. In fact, the shape is so different from traditional Kindle designs that I had to compare it next to my Paperwhite to verify that the screens are actually the same size (they are). It's the first Kindle I think I could easily fit into a jacket pocket without any effort, For frequent travelers like me, this is a key reason to buy one of these, as it's extremely compact and easy to pack in a briefcase or purse. The screen is the first front-lit Kindle I've ever seen where you simply cannot see any trace of the LEDs from any angle. No dark spots, no bright spots...just a completely uniform illumination from edge to edge in both directions. The ""page"" also appears to be nearly flush with the top glass surface, helping achieve the illusion of printed paper. It's sharp and clear, better than any Kindle I've used. The reader can be easily separated from the battery case by simply pulling them apart, since they are held together with magnets. After doing so, this is where the Amazon engineering team's achievements really become clear, as you just won't believe how lightweight this thing is. It's easy to imagine holding onto it for hours without any arm fatigue, and switching from hand to hand is a simple matter of rotating it 180 degrees when switching. The display instantly rotates, and the page turn buttons also ""follow"", with the top button always used to advance the page, and the bottom button always used to go backward. You can also use the screen to change pages as you always have with earlier touch screen models. The battery on the reader has a lower capacity than the cover's battery, so it runs down faster if you don't have it connected to the case. It's very easy to snap the reader back into its cover, which allows it to recharge while you continue to read. The power button and charge port are located in the upper top-right corner, more or less opposite from where they are on the Paperwhite. I find this location to be less awkward, as it's easier to reach on the top than it is on the bottom edge. The back surface of the reader (not the case) seems to easily attract fingerprints, and they are not so easy to clean off. You'd think that Amazon would have figured out a way to prevent this by now. It's a minor annoyance. Lots of reviewers in the tech press have complained loudly about this model's high price relative to other Kindle models (without ads, it's $310 vs. $139 for an ad-less Paperwhite). Is this a lot of money? Perhaps, but if you are a book addict and value an extremely lightweight reader that's easy on both your arms and your eyes, then I personally think it's worth it. A lot of thought and effort clearly went into designing and building this unit, and the price reflects that. Is it for everyone? Probably not, but there is obviously a market for it when you consider how many months you'll have to wait to get one on Amazon's website. If you are a serious reader, this device deserves a very close look -- I'm definitely keeping mine!""
Top Negative: ""Th size difference is noticeable and squarish rather then rectangular, which I prefer. The Kindle unit itself is rather nice, the auto rotate and adjust being the best part. I returned this item b/c the cover is flimsy. and I was afraid I would drop it and break the kindle.""

Write a concise 1–2 sentence summary: key strength, main issue, and overall recommendation.
Key Strength: ""The Oasis and its battery-charging cover together weigh only one ounce more than the latest Paperwhite with no case. Size-wise, the Oasis is nearly a square shape at about 5"" wide by 5.5"" tall. In fact, the shape is so different from traditional Kindle designs that I had to compare it next to my Paperwhite to verify that the screens are actually the same size.""
Main Issue: ""The cover is flimsy. and I was afraid I would drop it and break the kindle.""
Overall Recommendation: ""The key strength of the Kindle Oasis is its compact size and lightweight, making it an excellent choice for"
"Kindle Paperwhite E-reader - White, 6 High-Resolution Display (300 ppi) with Built-in Light, Wi-Fi - Includes Special Offers,,","Product: Kindle Paperwhite E-reader - White, 6 High-Resolution Display (300 ppi) with Built-in Light, Wi-Fi - Includes Special Offers,,
Reviews: 30, 👍 97%, 👎 3%
Top Positive: ""I had been reading on my iPad mini most of the time, but around the pool or at the beach, that was almost impossible. The Voyage is great not only in bright sunshine but inside, even in a pretty dark room. The back light is great for just about any environment. The battery life is fantastic.""
Top Negative: ""My Kindle Voyage is nearly 16 months old and worked perfectly. I kept receiving emails from Amazon about the software update. I switched off airplane mode, switched on wifi and shortly after the screen locked up. I have tried everything with customer support and they now tell me I will have to buy a new one. I am very annoyed. If I had left the software as it was my Kindle Voyage would still be working.""

Write a concise 1–2 sentence summary: key strength, main issue, and overall recommendation.

Summary: The key strength of the Kindle Paperwhite E-reader is its ability to provide a clear and readable e-reading experience in any environment, including bright sunlight. The main issue with this device is its susceptibility to software updates that can cause it to malfunction. Overall, based on customer reviews, the Kindle Paperwhite E-reader appears to be a reliable and enjoyable reading experience, but potential buyers should be aware of the potential for software updates to cause issues."
"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers","Product: Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers
Reviews: 505, 👍 97%, 👎 3%
Top Positive: ""I am a big fan of e-readers. I prefer the e-ink screens over tablet screen when reading books. I decided to pick up the new Kindle Voyage. Here are my thoughts.First, the Kindle is much sleeker and lighter than the Paperwhite model. It's very easy to hold for a long length of time without getting tired.Secondly, the addition of the page turn buttons is a welcomed addition. The buttons make it so easy to hold the Kindle with one hand and turn pages.Lastly the screen. I marked off a star because I had to return my first Voyage directly to Amazon because the top half of the screen had a yellow tint to it that was very distracting while reading. The replacement Kindle Voyage that I received had a perfect screen and the 300 ppi looks amazing. That being said, Amazon needs to really focus on quality control because I've read that the yellow tint on the screen is a common issue. If you're spending $200 for an e-reader, then the screen should be perfect. Especially since this is the 3rd generation of the lighted screens for the e-readers.If you're an avid reader, then the Kindle Voyage would be a worthy upgrade to make. If you're a casual reader who has a Paperwhite, you're probably okay with what you have.""
Top Negative: ""I have a Paper White 1 and 2. Honestly it is difficult to justify double the price value. I certainly like most added features but not sure its worth the extra money. To note it operates great just not sure its worth an upgrade to the latest greatest.""

Write a concise 1–2 sentence summary: key strength, main issue, and overall recommendation.

Key Strength: Kindle Voyage has a sleek and lightweight design, page turn buttons, and a high-resolution screen that looks amazing.

Main Issue: Some users experienced quality control issues with the yellow tint on the screen.

Overall Recommendation: If you're an avid reader and want a sleek e-reader with a high-resolution screen, the Kindle Voyage may be worth the investment. However, if you're a casual reader or have a Paperwhite, you may not need to upgrade to the latest model."
"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers,","Product: Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers,
Reviews: 580, 👍 97%, 👎 3%
Top Positive: ""I am a big fan of e-readers. I prefer the e-ink screens over tablet screen when reading books. I decided to pick up the new Kindle Voyage. Here are my thoughts.First, the Kindle is much sleeker and lighter than the Paperwhite model. It's very easy to hold for a long length of time without getting tired.Secondly, the addition of the page turn buttons is a welcomed addition. The buttons make it so easy to hold the Kindle with one hand and turn pages.Lastly the screen. I marked off a star because I had to return my first Voyage directly to Amazon because the top half of the screen had a yellow tint to it that was very distracting while reading. The replacement Kindle Voyage that I received had a perfect screen and the 300 ppi looks amazing. That being said, Amazon needs to really focus on quality control because I've read that the yellow tint on the screen is a common issue. If you're spending $200 for an e-reader, then the screen should be perfect. Especially since this is the 3rd generation of the lighted screens for the e-readers.If you're an avid reader, then the Kindle Voyage would be a worthy upgrade to make. If you're a casual reader who has a Paperwhite, you're probably okay with what you have.""
Top Negative: ""I have a Paper White 1 and 2. Honestly it is difficult to justify double the price value. I certainly like most added features but not sure its worth the extra money. To note it operates great just not sure its worth an upgrade to the latest greatest.""

Write a concise 1–2 sentence summary: key strength, main issue, and overall recommendation.

The Kindle Voyage is a sleek and lightweight e-reader that features page turn buttons and a high-resolution display. While some users reported yellow tinting on the screen, the replacement model had a perfect screen, and the upgraded screen looks amazing. Overall, the Kindle Voyage is a worthy upgrade for avid readers, but casual readers may not need the added features."
